ingredient,target
Prunellae_spica_ing_44,TAR_497
Prunellae_spica_ing_44,TAR_397
Prunellae_spica_ing_44,TAR_168
Prunellae_spica_ing_44,TAR_16
Prunellae_spica_ing_44,TAR_325
Prunellae_spica_ing_44,TAR_140
Prunellae_spica_ing_44,TAR_402
Prunellae_spica_ing_58,TAR_117
Prunellae_spica_ing_58,TAR_183
Prunellae_spica_ing_58,TAR_284
Prunellae_spica_ing_58,TAR_482
Prunellae_spica_ing_58,TAR_193
Prunellae_spica_ing_58,TAR_222
Prunellae_spica_ing_58,TAR_96
Prunellae_spica_ing_58,TAR_349
Prunellae_spica_ing_58,TAR_300
Prunellae_spica_ing_58,TAR_339
Prunellae_spica_ing_49,TAR_396
Prunellae_spica_ing_49,TAR_317
Prunellae_spica_ing_49,TAR_152
Prunellae_spica_ing_49,TAR_409
Prunellae_spica_ing_32,TAR_43
Prunellae_spica_ing_32,TAR_138
Prunellae_spica_ing_32,TAR_79
Prunellae_spica_ing_32,TAR_195
Prunellae_spica_ing_92,TAR_379
Prunellae_spica_ing_92,TAR_200
Prunellae_spica_ing_92,TAR_163
Prunellae_spica_ing_92,TAR_185
Prunellae_spica_ing_92,TAR_55
Chrysanthemi_flos_ing_1,TAR_228
Chrysanthemi_flos_ing_1,TAR_185
Chrysanthemi_flos_ing_1,TAR_390
Chrysanthemi_flos_ing_1,TAR_139
Chrysanthemi_flos_ing_1,TAR_53
Chrysanthemi_flos_ing_1,TAR_68
Chrysanthemi_flos_ing_1,TAR_45
Chrysanthemi_flos_ing_24,TAR_230
Chrysanthemi_flos_ing_24,TAR_286
Chrysanthemi_flos_ing_24,TAR_285
Chrysanthemi_flos_ing_24,TAR_263
Chrysanthemi_flos_ing_24,TAR_209
Chrysanthemi_flos_ing_24,TAR_53
Chrysanthemi_flos_ing_24,TAR_14
Chrysanthemi_flos_ing_24,TAR_46
Chrysanthemi_flos_ing_24,TAR_182
Chrysanthemi_flos_ing_71,TAR_306
Chrysanthemi_flos_ing_71,TAR_307
Chrysanthemi_flos_ing_71,TAR_402
Chrysanthemi_flos_ing_71,TAR_167
Chrysanthemi_flos_ing_50,TAR_150
Chrysanthemi_flos_ing_50,TAR_212
Chrysanthemi_flos_ing_50,TAR_199
Chrysanthemi_flos_ing_100,TAR_372
Chrysanthemi_flos_ing_100,TAR_462
Chrysanthemi_flos_ing_100,TAR_287
Chrysanthemi_flos_ing_100,TAR_464
Chrysanthemi_flos_ing_32,TAR_267
Chrysanthemi_flos_ing_32,TAR_87
Chrysanthemi_flos_ing_32,TAR_351
Chrysanthemi_flos_ing_32,TAR_195
Chrysanthemi_flos_ing_32,TAR_87
Chrysanthemi_flos_ing_32,TAR_72
Chrysanthemi_flos_ing_32,TAR_138
Chrysanthemi_flos_ing_32,TAR_155
Chrysanthemi_flos_ing_32,TAR_138
Chrysanthemi_flos_ing_32,TAR_253
Chrysanthemi_flos_ing_32,TAR_75
Chrysanthemi_flos_ing_32,TAR_33
Lonicerae_japonicae_flos_ing_56,TAR_216
Lonicerae_japonicae_flos_ing_56,TAR_154
Lonicerae_japonicae_flos_ing_56,TAR_248
Lonicerae_japonicae_flos_ing_56,TAR_401
Lonicerae_japonicae_flos_ing_56,TAR_40
Lonicerae_japonicae_flos_ing_56,TAR_185
Lonicerae_japonicae_flos_ing_56,TAR_129
Lonicerae_japonicae_flos_ing_32,TAR_305
Lonicerae_japonicae_flos_ing_32,TAR_316
Lonicerae_japonicae_flos_ing_32,TAR_101
Lonicerae_japonicae_flos_ing_32,TAR_235
Lonicerae_japonicae_flos_ing_32,TAR_55
Lonicerae_japonicae_flos_ing_32,TAR_70
Lonicerae_japonicae_flos_ing_32,TAR_156
Lonicerae_japonicae_flos_ing_32,TAR_4
Lonicerae_japonicae_flos_ing_32,TAR_486
Lonicerae_japonicae_flos_ing_32,TAR_203
Lonicerae_japonicae_flos_ing_43,TAR_195
Lonicerae_japonicae_flos_ing_43,TAR_412
Lonicerae_japonicae_flos_ing_43,TAR_442
Lonicerae_japonicae_flos_ing_43,TAR_169
Lonicerae_japonicae_flos_ing_43,TAR_226
Lonicerae_japonicae_flos_ing_43,TAR_172
Lonicerae_japonicae_flos_ing_43,TAR_221
Lonicerae_japonicae_flos_ing_43,TAR_418
Lonicerae_japonicae_flos_ing_43,TAR_422
Lonicerae_japonicae_flos_ing_43,TAR_441
Lonicerae_japonicae_flos_ing_43,TAR_334
Lonicerae_japonicae_flos_ing_43,TAR_499
Lonicerae_japonicae_flos_ing_77,TAR_154
Lonicerae_japonicae_flos_ing_77,TAR_165
Lonicerae_japonicae_flos_ing_77,TAR_309
Lonicerae_japonicae_flos_ing_77,TAR_486
Lonicerae_japonicae_flos_ing_77,TAR_356
Lonicerae_japonicae_flos_ing_26,TAR_161
Lonicerae_japonicae_flos_ing_26,TAR_91
Lonicerae_japonicae_flos_ing_26,TAR_494
Lonicerae_japonicae_flos_ing_26,TAR_204
Lonicerae_japonicae_flos_ing_26,TAR_496
Lonicerae_japonicae_flos_ing_26,TAR_164
Lonicerae_japonicae_flos_ing_26,TAR_150
Lonicerae_japonicae_flos_ing_26,TAR_377
Lonicerae_japonicae_flos_ing_26,TAR_356
Lonicerae_japonicae_flos_ing_26,TAR_325
Lonicerae_japonicae_flos_ing_63,TAR_401
Lonicerae_japonicae_flos_ing_63,TAR_125
Lonicerae_japonicae_flos_ing_63,TAR_167
Lonicerae_japonicae_flos_ing_63,TAR_193
Lonicerae_japonicae_flos_ing_63,TAR_144
Lonicerae_japonicae_flos_ing_63,TAR_419
Lonicerae_japonicae_flos_ing_63,TAR_403
Lonicerae_japonicae_flos_ing_63,TAR_202
Lonicerae_japonicae_flos_ing_63,TAR_187
Lonicerae_japonicae_flos_ing_63,TAR_59
Lonicerae_japonicae_flos_ing_63,TAR_478
Lonicerae_japonicae_flos_ing_63,TAR_289
Lonicerae_japonicae_flos_ing_26,TAR_280
Lonicerae_japonicae_flos_ing_26,TAR_93
Lonicerae_japonicae_flos_ing_26,TAR_350
Lonicerae_japonicae_flos_ing_26,TAR_394
Lonicerae_japonicae_flos_ing_26,TAR_282
Lonicerae_japonicae_flos_ing_26,TAR_14
Lonicerae_japonicae_flos_ing_26,TAR_488
Lonicerae_japonicae_flos_ing_26,TAR_373
Lonicerae_japonicae_flos_ing_26,TAR_237
Lonicerae_japonicae_flos_ing_26,TAR_483
Lonicerae_japonicae_flos_ing_26,TAR_363
Lonicerae_japonicae_flos_ing_26,TAR_108
Forsythiae_fructus_ing_38,TAR_420
Forsythiae_fructus_ing_38,TAR_435
Forsythiae_fructus_ing_38,TAR_408
Forsythiae_fructus_ing_38,TAR_408
Forsythiae_fructus_ing_53,TAR_72
Forsythiae_fructus_ing_53,TAR_325
Forsythiae_fructus_ing_53,TAR_156
Forsythiae_fructus_ing_53,TAR_124
Forsythiae_fructus_ing_53,TAR_130
Forsythiae_fructus_ing_53,TAR_338
Forsythiae_fructus_ing_53,TAR_79
Forsythiae_fructus_ing_53,TAR_367
Forsythiae_fructus_ing_53,TAR_217
Forsythiae_fructus_ing_53,TAR_405
Forsythiae_fructus_ing_49,TAR_230
Forsythiae_fructus_ing_49,TAR_307
Forsythiae_fructus_ing_49,TAR_246
Forsythiae_fructus_ing_49,TAR_299
Forsythiae_fructus_ing_52,TAR_260
Forsythiae_fructus_ing_52,TAR_473
Forsythiae_fructus_ing_52,TAR_472
Forsythiae_fructus_ing_52,TAR_446
Forsythiae_fructus_ing_52,TAR_355
Forsythiae_fructus_ing_52,TAR_215
Forsythiae_fructus_ing_52,TAR_279
Forsythiae_fructus_ing_52,TAR_19
Forsythiae_fructus_ing_52,TAR_405
Forsythiae_fructus_ing_52,TAR_496
Forsythiae_fructus_ing_52,TAR_185
Forsythiae_fructus_ing_90,TAR_305
Forsythiae_fructus_ing_90,TAR_327
Forsythiae_fructus_ing_90,TAR_469
Forsythiae_fructus_ing_90,TAR_44
Forsythiae_fructus_ing_90,TAR_56
Forsythiae_fructus_ing_90,TAR_394
Forsythiae_fructus_ing_90,TAR_128
Forsythiae_fructus_ing_90,TAR_337
Forsythiae_fructus_ing_90,TAR_341
Forsythiae_fructus_ing_90,TAR_182
Forsythiae_fructus_ing_90,TAR_86
Forsythiae_fructus_ing_83,TAR_23
Forsythiae_fructus_ing_83,TAR_289
Forsythiae_fructus_ing_83,TAR_331
Forsythiae_fructus_ing_83,TAR_347
Forsythiae_fructus_ing_83,TAR_332
Forsythiae_fructus_ing_83,TAR_205
Forsythiae_fructus_ing_83,TAR_496
Forsythiae_fructus_ing_83,TAR_386
Forsythiae_fructus_ing_83,TAR_170
Forsythiae_fructus_ing_83,TAR_495
Forsythiae_fructus_ing_83,TAR_408
Forsythiae_fructus_ing_83,TAR_221
Forsythiae_fructus_ing_14,TAR_51
Forsythiae_fructus_ing_14,TAR_133
Forsythiae_fructus_ing_14,TAR_114
Forsythiae_fructus_ing_66,TAR_286
Forsythiae_fructus_ing_66,TAR_298
Forsythiae_fructus_ing_66,TAR_353
Forsythiae_fructus_ing_66,TAR_295
Forsythiae_fructus_ing_66,TAR_114
Forsythiae_fructus_ing_66,TAR_229
Forsythiae_fructus_ing_66,TAR_192
Forsythiae_fructus_ing_66,TAR_201
Forsythiae_fructus_ing_66,TAR_238
Forsythiae_fructus_ing_66,TAR_396
Forsythiae_fructus_ing_66,TAR_348
Forsythiae_fructus_ing_76,TAR_78
Forsythiae_fructus_ing_76,TAR_177
Forsythiae_fructus_ing_76,TAR_13
Forsythiae_fructus_ing_76,TAR_248
Forsythiae_fructus_ing_76,TAR_54
Forsythiae_fructus_ing_76,TAR_152
Forsythiae_fructus_ing_76,TAR_213
Forsythiae_fructus_ing_76,TAR_472
Forsythiae_fructus_ing_76,TAR_493
Forsythiae_fructus_ing_76,TAR_44
Forsythiae_fructus_ing_76,TAR_60
Forsythiae_fructus_ing_94,TAR_179
Forsythiae_fructus_ing_94,TAR_160
Forsythiae_fructus_ing_94,TAR_176
Forsythiae_fructus_ing_94,TAR_234
Forsythiae_fructus_ing_94,TAR_402
Forsythiae_fructus_ing_27,TAR_248
Forsythiae_fructus_ing_27,TAR_179
Forsythiae_fructus_ing_27,TAR_244
Forsythiae_fructus_ing_27,TAR_50
Forsythiae_fructus_ing_27,TAR_225
Forsythiae_fructus_ing_27,TAR_370
Forsythiae_fructus_ing_27,TAR_357
Forsythiae_fructus_ing_27,TAR_232
Forsythiae_fructus_ing_27,TAR_164
Forsythiae_fructus_ing_27,TAR_35
Forsythiae_fructus_ing_27,TAR_154
Forsythiae_fructus_ing_6,TAR_12
Forsythiae_fructus_ing_6,TAR_435
Forsythiae_fructus_ing_6,TAR_176
Forsythiae_fructus_ing_6,TAR_332
Sophorae_flavescentis_radix_ing_87,TAR_477
Sophorae_flavescentis_radix_ing_87,TAR_380
Sophorae_flavescentis_radix_ing_87,TAR_125
Sophorae_flavescentis_radix_ing_87,TAR_265
Sophorae_flavescentis_radix_ing_87,TAR_90
Sophorae_flavescentis_radix_ing_71,TAR_170
Sophorae_flavescentis_radix_ing_71,TAR_287
Sophorae_flavescentis_radix_ing_71,TAR_219
Sophorae_flavescentis_radix_ing_71,TAR_491
Sophorae_flavescentis_radix_ing_71,TAR_237
Sophorae_flavescentis_radix_ing_30,TAR_323
Sophorae_flavescentis_radix_ing_30,TAR_95
Sophorae_flavescentis_radix_ing_30,TAR_96
Sophorae_flavescentis_radix_ing_30,TAR_328
Sophorae_flavescentis_radix_ing_30,TAR_337
Sophorae_flavescentis_radix_ing_30,TAR_222
Sophorae_flavescentis_radix_ing_30,TAR_203
Sophorae_flavescentis_radix_ing_30,TAR_15
Sophorae_flavescentis_radix_ing_30,TAR_378
Sophorae_flavescentis_radix_ing_79,TAR_231
Sophorae_flavescentis_radix_ing_79,TAR_304
Sophorae_flavescentis_radix_ing_79,TAR_220
Sophorae_flavescentis_radix_ing_79,TAR_200
Sophorae_flavescentis_radix_ing_79,TAR_3
Sophorae_flavescentis_radix_ing_79,TAR_361
Sophorae_flavescentis_radix_ing_28,TAR_143
Sophorae_flavescentis_radix_ing_28,TAR_386
Sophorae_flavescentis_radix_ing_28,TAR_361
Sophorae_flavescentis_radix_ing_28,TAR_415
Sophorae_flavescentis_radix_ing_28,TAR_408
Sophorae_flavescentis_radix_ing_28,TAR_33
Sophorae_flavescentis_radix_ing_74,TAR_410
Sophorae_flavescentis_radix_ing_74,TAR_447
Sophorae_flavescentis_radix_ing_74,TAR_275
Sophorae_flavescentis_radix_ing_74,TAR_96
Trichosanthis_radix_ing_42,TAR_235
Trichosanthis_radix_ing_42,TAR_59
Trichosanthis_radix_ing_42,TAR_135
Trichosanthis_radix_ing_42,TAR_344
Trichosanthis_radix_ing_42,TAR_442
Trichosanthis_radix_ing_42,TAR_251
Trichosanthis_radix_ing_68,TAR_306
Trichosanthis_radix_ing_68,TAR_199
Trichosanthis_radix_ing_68,TAR_313
Trichosanthis_radix_ing_68,TAR_201
Trichosanthis_radix_ing_68,TAR_301
Trichosanthis_radix_ing_68,TAR_59
Trichosanthis_radix_ing_68,TAR_179
Trichosanthis_radix_ing_68,TAR_181
Trichosanthis_radix_ing_59,TAR_89
Trichosanthis_radix_ing_59,TAR_417
Trichosanthis_radix_ing_59,TAR_345
Trichosanthis_radix_ing_59,TAR_362
Trichosanthis_radix_ing_59,TAR_410
Trichosanthis_radix_ing_59,TAR_153
Trichosanthis_radix_ing_59,TAR_471
Trichosanthis_radix_ing_59,TAR_315
Trichosanthis_radix_ing_59,TAR_303
Trichosanthis_radix_ing_59,TAR_44
Trichosanthis_radix_ing_59,TAR_345
Trichosanthis_radix_ing_59,TAR_69
Trichosanthis_radix_ing_41,TAR_123
Trichosanthis_radix_ing_41,TAR_157
Trichosanthis_radix_ing_41,TAR_60
Trichosanthis_radix_ing_41,TAR_94
Trichosanthis_radix_ing_48,TAR_262
Trichosanthis_radix_ing_48,TAR_199
Trichosanthis_radix_ing_48,TAR_215
Trichosanthis_radix_ing_48,TAR_306
Trichosanthis_radix_ing_48,TAR_71
Trichosanthis_radix_ing_74,TAR_217
Trichosanthis_radix_ing_74,TAR_96
Trichosanthis_radix_ing_74,TAR_250
Trichosanthis_radix_ing_74,TAR_326
Trichosanthis_radix_ing_74,TAR_276
Trichosanthis_radix_ing_74,TAR_356
Trichosanthis_radix_ing_74,TAR_471
Trichosanthis_radix_ing_74,TAR_331
Trichosanthis_radix_ing_74,TAR_477
Trichosanthis_radix_ing_23,TAR_86
Trichosanthis_radix_ing_23,TAR_251
Trichosanthis_radix_ing_23,TAR_148
Trichosanthis_radix_ing_23,TAR_72
Trichosanthis_radix_ing_23,TAR_96
Trichosanthis_radix_ing_23,TAR_162
Trichosanthis_radix_ing_23,TAR_432
Trichosanthis_radix_ing_23,TAR_231
Trichosanthis_radix_ing_23,TAR_318
Trichosanthis_radix_ing_23,TAR_28
Trichosanthis_radix_ing_23,TAR_444
Trichosanthis_radix_ing_46,TAR_249
Trichosanthis_radix_ing_46,TAR_70
Trichosanthis_radix_ing_46,TAR_100
Trichosanthis_radix_ing_50,TAR_259
Trichosanthis_radix_ing_50,TAR_335
Trichosanthis_radix_ing_50,TAR_254
Trichosanthis_radix_ing_50,TAR_210
Trichosanthis_radix_ing_50,TAR_351
Trichosanthis_radix_ing_50,TAR_252
Trichosanthis_radix_ing_50,TAR_213
Trichosanthis_radix_ing_50,TAR_364
Trichosanthis_radix_ing_50,TAR_431
Trichosanthis_radix_ing_50,TAR_228
Trichosanthis_radix_ing_50,TAR_251
Trichosanthis_radix_ing_22,TAR_290
Trichosanthis_radix_ing_22,TAR_16
Trichosanthis_radix_ing_22,TAR_408
Trichosanthis_radix_ing_22,TAR_390
Platycodonis_radix_ing_38,TAR_141
Platycodonis_radix_ing_38,TAR_116
Platycodonis_radix_ing_38,TAR_276
Platycodonis_radix_ing_37,TAR_400
Platycodonis_radix_ing_37,TAR_235
Platycodonis_radix_ing_37,TAR_290
Platycodonis_radix_ing_37,TAR_381
Platycodonis_radix_ing_37,TAR_396
Platycodonis_radix_ing_99,TAR_282
Platycodonis_radix_ing_99,TAR_262
Platycodonis_radix_ing_99,TAR_58
Platycodonis_radix_ing_99,TAR_294
Platycodonis_radix_ing_99,TAR_59
Platycodonis_radix_ing_99,TAR_138
Platycodonis_radix_ing_99,TAR_397
Platycodonis_radix_ing_99,TAR_279
Platycodonis_radix_ing_99,TAR_422
Platycodonis_radix_ing_99,TAR_188
Platycodonis_radix_ing_70,TAR_390
Platycodonis_radix_ing_70,TAR_369
Platycodonis_radix_ing_70,TAR_226
Platycodonis_radix_ing_70,TAR_218
Platycodonis_radix_ing_70,TAR_53
Platycodonis_radix_ing_70,TAR_377
Platycodonis_radix_ing_70,TAR_425
Platycodonis_radix_ing_70,TAR_335
Platycodonis_radix_ing_70,TAR_385
Platycodonis_radix_ing_32,TAR_448
Platycodonis_radix_ing_32,TAR_17
Platycodonis_radix_ing_32,TAR_231
Platycodonis_radix_ing_32,TAR_135
Platycodonis_radix_ing_32,TAR_179
Platycodonis_radix_ing_32,TAR_442
Platycodonis_radix_ing_32,TAR_419
Platycodonis_radix_ing_12,TAR_444
Platycodonis_radix_ing_12,TAR_61
Platycodonis_radix_ing_12,TAR_398
Platycodonis_radix_ing_12,TAR_416
Platycodonis_radix_ing_12,TAR_122
Platycodonis_radix_ing_12,TAR_108
Platycodonis_radix_ing_12,TAR_416
Platycodonis_radix_ing_12,TAR_378
Platycodonis_radix_ing_12,TAR_302
Platycodonis_radix_ing_12,TAR_353
Platycodonis_radix_ing_45,TAR_324
Platycodonis_radix_ing_45,TAR_220
Platycodonis_radix_ing_45,TAR_85
Platycodonis_radix_ing_45,TAR_316
Platycodonis_radix_ing_45,TAR_72
Platycodonis_radix_ing_45,TAR_402
Platycodonis_radix_ing_45,TAR_106
Platycodonis_radix_ing_45,TAR_417
Platycodonis_radix_ing_45,TAR_106
Platycodonis_radix_ing_45,TAR_413
Platycodonis_radix_ing_45,TAR_31
Platycodonis_radix_ing_45,TAR_292
Aconiti_lateralis_preparata_radix_ing_69,TAR_306
Aconiti_lateralis_preparata_radix_ing_69,TAR_276
Aconiti_lateralis_preparata_radix_ing_69,TAR_87
Aconiti_lateralis_preparata_radix_ing_69,TAR_166
Aconiti_lateralis_preparata_radix_ing_69,TAR_361
Aconiti_lateralis_preparata_radix_ing_69,TAR_150
Aconiti_lateralis_preparata_radix_ing_69,TAR_149
Aconiti_lateralis_preparata_radix_ing_74,TAR_488
Aconiti_lateralis_preparata_radix_ing_74,TAR_440
Aconiti_lateralis_preparata_radix_ing_74,TAR_264
Aconiti_lateralis_preparata_radix_ing_74,TAR_461
Aconiti_lateralis_preparata_radix_ing_74,TAR_348
Aconiti_lateralis_preparata_radix_ing_74,TAR_418
Aconiti_lateralis_preparata_radix_ing_74,TAR_49
Aconiti_lateralis_preparata_radix_ing_18,TAR_471
Aconiti_lateralis_preparata_radix_ing_18,TAR_31
Aconiti_lateralis_preparata_radix_ing_18,TAR_142
Aconiti_lateralis_preparata_radix_ing_18,TAR_444
Aconiti_lateralis_preparata_radix_ing_18,TAR_336
Aconiti_lateralis_preparata_radix_ing_18,TAR_65
Aconiti_lateralis_preparata_radix_ing_18,TAR_360
Aconiti_lateralis_preparata_radix_ing_18,TAR_444
Aconiti_lateralis_preparata_radix_ing_18,TAR_68
Aconiti_lateralis_preparata_radix_ing_32,TAR_365
Aconiti_lateralis_preparata_radix_ing_32,TAR_165
Aconiti_lateralis_preparata_radix_ing_32,TAR_425
Aconiti_lateralis_preparata_radix_ing_32,TAR_127
Aconiti_lateralis_preparata_radix_ing_32,TAR_390
Aconiti_lateralis_preparata_radix_ing_87,TAR_251
Aconiti_lateralis_preparata_radix_ing_87,TAR_73
Aconiti_lateralis_preparata_radix_ing_87,TAR_296
Aconiti_lateralis_preparata_radix_ing_87,TAR_324
Aconiti_lateralis_preparata_radix_ing_87,TAR_138
Aconiti_lateralis_preparata_radix_ing_87,TAR_322
Aconiti_lateralis_preparata_radix_ing_87,TAR_213
Aconiti_lateralis_preparata_radix_ing_87,TAR_193
Aconiti_lateralis_preparata_radix_ing_87,TAR_232
Aconiti_lateralis_preparata_radix_ing_10,TAR_207
Aconiti_lateralis_preparata_radix_ing_10,TAR_264
Aconiti_lateralis_preparata_radix_ing_10,TAR_384
Aconiti_lateralis_preparata_radix_ing_10,TAR_143
Aconiti_lateralis_preparata_radix_ing_89,TAR_233
Aconiti_lateralis_preparata_radix_ing_89,TAR_487
Aconiti_lateralis_preparata_radix_ing_89,TAR_250
Aconiti_lateralis_preparata_radix_ing_89,TAR_168
Aconiti_lateralis_preparata_radix_ing_89,TAR_298
Aconiti_lateralis_preparata_radix_ing_89,TAR_2
Aconiti_lateralis_preparata_radix_ing_89,TAR_445
Aconiti_lateralis_preparata_radix_ing_89,TAR_397
Aconiti_lateralis_preparata_radix_ing_94,TAR_375
Aconiti_lateralis_preparata_radix_ing_94,TAR_498
Aconiti_lateralis_preparata_radix_ing_94,TAR_235
Aconiti_lateralis_preparata_radix_ing_94,TAR_326
Aconiti_lateralis_preparata_radix_ing_86,TAR_436
Aconiti_lateralis_preparata_radix_ing_86,TAR_33
Aconiti_lateralis_preparata_radix_ing_86,TAR_408
Aconiti_lateralis_preparata_radix_ing_86,TAR_274
Aconiti_lateralis_preparata_radix_ing_86,TAR_204
Aconiti_lateralis_preparata_radix_ing_86,TAR_112
Aconiti_lateralis_preparata_radix_ing_86,TAR_496
Aconiti_lateralis_preparata_radix_ing_86,TAR_220
Aconiti_lateralis_preparata_radix_ing_28,TAR_138
Aconiti_lateralis_preparata_radix_ing_28,TAR_166
Aconiti_lateralis_preparata_radix_ing_28,TAR_425
Aconiti_lateralis_preparata_radix_ing_28,TAR_146
Aconiti_lateralis_preparata_radix_ing_28,TAR_173
Aconiti_lateralis_preparata_radix_ing_28,TAR_281
Aconiti_lateralis_preparata_radix_ing_28,TAR_296
Aconiti_lateralis_preparata_radix_ing_28,TAR_67
Aconiti_lateralis_preparata_radix_ing_28,TAR_290
Aconiti_lateralis_preparata_radix_ing_28,TAR_437
Aucklandiae_radix_ing_44,TAR_24
Aucklandiae_radix_ing_44,TAR_51
Aucklandiae_radix_ing_44,TAR_321
Aucklandiae_radix_ing_59,TAR_64
Aucklandiae_radix_ing_59,TAR_476
Aucklandiae_radix_ing_59,TAR_440
Aucklandiae_radix_ing_21,TAR_234
Aucklandiae_radix_ing_21,TAR_1
Aucklandiae_radix_ing_21,TAR_491
Aucklandiae_radix_ing_21,TAR_220
Aucklandiae_radix_ing_21,TAR_104
Aucklandiae_radix_ing_21,TAR_353
Aucklandiae_radix_ing_21,TAR_466
Aucklandiae_radix_ing_21,TAR_68
Aucklandiae_radix_ing_21,TAR_452
Aucklandiae_radix_ing_21,TAR_333
Aucklandiae_radix_ing_39,TAR_448
Aucklandiae_radix_ing_39,TAR_478
Aucklandiae_radix_ing_39,TAR_449
Aucklandiae_radix_ing_39,TAR_141
Aucklandiae_radix_ing_39,TAR_48
Aucklandiae_radix_ing_84,TAR_129
Aucklandiae_radix_ing_84,TAR_43
Aucklandiae_radix_ing_84,TAR_191
Aucklandiae_radix_ing_84,TAR_341
Aucklandiae_radix_ing_84,TAR_463
Aucklandiae_radix_ing_84,TAR_333
Aucklandiae_radix_ing_84,TAR_85
Aucklandiae_radix_ing_84,TAR_27
Aucklandiae_radix_ing_51,TAR_372
Aucklandiae_radix_ing_51,TAR_359
Aucklandiae_radix_ing_51,TAR_387
Aucklandiae_radix_ing_51,TAR_120
Aucklandiae_radix_ing_51,TAR_220
Aucklandiae_radix_ing_51,TAR_336
Aucklandiae_radix_ing_51,TAR_47
Aucklandiae_radix_ing_91,TAR_1
Aucklandiae_radix_ing_91,TAR_110
Aucklandiae_radix_ing_91,TAR_245
Aucklandiae_radix_ing_91,TAR_40
Aucklandiae_radix_ing_17,TAR_116
Aucklandiae_radix_ing_17,TAR_266
Aucklandiae_radix_ing_17,TAR_349
Aucklandiae_radix_ing_17,TAR_228
Aucklandiae_radix_ing_17,TAR_5
Aucklandiae_radix_ing_17,TAR_5
Aucklandiae_radix_ing_17,TAR_357
Aucklandiae_radix_ing_17,TAR_176
Aucklandiae_radix_ing_17,TAR_419
Aucklandiae_radix_ing_17,TAR_62
Aucklandiae_radix_ing_17,TAR_441
Aucklandiae_radix_ing_17,TAR_217
Aucklandiae_radix_ing_89,TAR_245
Aucklandiae_radix_ing_89,TAR_37
Aucklandiae_radix_ing_89,TAR_118
Aucklandiae_radix_ing_89,TAR_197
Aucklandiae_radix_ing_89,TAR_46
Aucklandiae_radix_ing_94,TAR_53
Aucklandiae_radix_ing_94,TAR_161
Aucklandiae_radix_ing_94,TAR_189
Aucklandiae_radix_ing_94,TAR_452
Aucklandiae_radix_ing_39,TAR_196
Aucklandiae_radix_ing_39,TAR_397
Aucklandiae_radix_ing_39,TAR_417
Aucklandiae_radix_ing_39,TAR_386
Aucklandiae_radix_ing_39,TAR_448
Aucklandiae_radix_ing_18,TAR_36
Aucklandiae_radix_ing_18,TAR_272
Aucklandiae_radix_ing_18,TAR_289
Aucklandiae_radix_ing_18,TAR_5
Aucklandiae_radix_ing_18,TAR_313
Citri_reticulatae_pericarpium_ing_22,TAR_180
Citri_reticulatae_pericarpium_ing_22,TAR_370
Citri_reticulatae_pericarpium_ing_22,TAR_110
Citri_reticulatae_pericarpium_ing_22,TAR_322
Citri_reticulatae_pericarpium_ing_22,TAR_384
Citri_reticulatae_pericarpium_ing_22,TAR_78
Citri_reticulatae_pericarpium_ing_22,TAR_471
Citri_reticulatae_pericarpium_ing_22,TAR_211
Citri_reticulatae_pericarpium_ing_22,TAR_316
Citri_reticulatae_pericarpium_ing_22,TAR_352
Citri_reticulatae_pericarpium_ing_57,TAR_45
Citri_reticulatae_pericarpium_ing_57,TAR_460
Citri_reticulatae_pericarpium_ing_57,TAR_52
Citri_reticulatae_pericarpium_ing_57,TAR_72
Citri_reticulatae_pericarpium_ing_57,TAR_386
Citri_reticulatae_pericarpium_ing_57,TAR_64
Citri_reticulatae_pericarpium_ing_76,TAR_180
Citri_reticulatae_pericarpium_ing_76,TAR_494
Citri_reticulatae_pericarpium_ing_76,TAR_220
Citri_reticulatae_pericarpium_ing_76,TAR_162
Citri_reticulatae_pericarpium_ing_76,TAR_406
Citri_reticulatae_pericarpium_ing_76,TAR_72
Citri_reticulatae_pericarpium_ing_76,TAR_127
Citri_reticulatae_pericarpium_ing_76,TAR_142
Citri_reticulatae_pericarpium_ing_76,TAR_331
Citri_reticulatae_pericarpium_ing_11,TAR_284
Citri_reticulatae_pericarpium_ing_11,TAR_308
Citri_reticulatae_pericarpium_ing_11,TAR_308
Citri_reticulatae_pericarpium_ing_11,TAR_370
Citri_reticulatae_pericarpium_ing_11,TAR_312
Citri_reticulatae_pericarpium_ing_11,TAR_146
Citri_reticulatae_pericarpium_ing_100,TAR_435
Citri_reticulatae_pericarpium_ing_100,TAR_434
Citri_reticulatae_pericarpium_ing_100,TAR_338
Citri_reticulatae_pericarpium_ing_39,TAR_266
Citri_reticulatae_pericarpium_ing_39,TAR_311
Citri_reticulatae_pericarpium_ing_39,TAR_261
Citri_reticulatae_pericarpium_ing_39,TAR_97
Citri_reticulatae_pericarpium_ing_39,TAR_383
Citri_reticulatae_pericarpium_ing_39,TAR_201
Citri_reticulatae_pericarpium_ing_38,TAR_402
Citri_reticulatae_pericarpium_ing_38,TAR_460
Citri_reticulatae_pericarpium_ing_38,TAR_407
Citri_reticulatae_pericarpium_ing_31,TAR_198
Citri_reticulatae_pericarpium_ing_31,TAR_58
Citri_reticulatae_pericarpium_ing_31,TAR_124
Citri_reticulatae_pericarpium_ing_31,TAR_256
