id,type,name
APOA4,Target,APOA4
SPARC,Target,SPARC
PARP1,Target,PARP1
RGN,Target,RGN
MIR17HG,Target,MIR17HG
Akr1c9,Target,Akr1c9
GNRHR,Target,GNRHR
PRDX5,Target,PRDX5
MYLK3,Target,MYLK3
TPH1,Target,TPH1
GRIA1,Target,GRIA1
SLC5A2,Target,SLC5A2
STK11,Target,STK11
MPDZ,Target,MPDZ
GHRL,Target,GHRL
CYP21A2,Target,CYP21A2
LBP,Target,LBP
ALDH1A3,Target,ALDH1A3
PRKCG,Target,PRKCG
DCK,Target,DCK
DPYSL2,Target,DPYSL2
MIR144,Target,MIR144
CDK6,Target,CDK6
LAMP2,Target,LAMP2
GAK,Target,GAK
PLCG1,Target,PLCG1
HK1,Target,HK1
TTR,Target,TTR
SOD1,Target,SOD1
P2RX7,Target,P2RX7
GLUL,Target,GLUL
STAR,Target,STAR
NSD2,Target,NSD2
IL13,Target,IL13
TRPA1,Target,TRPA1
CD44,Target,CD44
FN1,Target,FN1
APOE,Target,APOE
EDN3,Target,EDN3
CLEC7A,Target,CLEC7A
SERPINB3,Target,SERPINB3
POR,Target,POR
TLR2,Target,TLR2
CD9,Target,CD9
NPR3,Target,NPR3
SLC22A4,Target,SLC22A4
CDA,Target,CDA
DNAJB4,Target,DNAJB4
HSPA4,Target,HSPA4
RXRB,Target,RXRB
IL1A,Target,IL1A
ENPP7,Target,ENPP7
RB1,Target,RB1
SGK2,Target,SGK2
TCIRG1,Target,TCIRG1
CHRM1,Target,CHRM1
CRP,Target,CRP
NOS2,Target,NOS2
DEFB4A; DEFB4B,Target,DEFB4A; DEFB4B
NPC1L1,Target,NPC1L1
UCP2,Target,UCP2
MYLIP,Target,MYLIP
CCL24,Target,CCL24
ARNTL,Target,ARNTL
GAD2,Target,GAD2
CMA1,Target,CMA1
MIR18A,Target,MIR18A
GSTM5,Target,GSTM5
APOF,Target,APOF
MIR98,Target,MIR98
JAK1,Target,JAK1
AKR1C1,Target,AKR1C1
TGFB2,Target,TGFB2
BBC3,Target,BBC3
F2,Target,F2
HTR3A,Target,HTR3A
CHGB,Target,CHGB
PCK2,Target,PCK2
CD83,Target,CD83
IL12B,Target,IL12B
TCF21,Target,TCF21
RBP4,Target,RBP4
CRHBP,Target,CRHBP
TERT,Target,TERT
PER1,Target,PER1
SLC9A3,Target,SLC9A3
DYNC1LI1,Target,DYNC1LI1
VDR,Target,VDR
CASP8,Target,CASP8
PPP5C,Target,PPP5C
E2F1,Target,E2F1
HRH1,Target,HRH1
GABRR1,Target,GABRR1
SLC16A2,Target,SLC16A2
SLC12A2,Target,SLC12A2
HBB,Target,HBB
RPS6KB1,Target,RPS6KB1
GSN,Target,GSN
INS,Target,INS
GAA,Target,GAA
BTRC,Target,BTRC
HSPA1A;HSPA1B,Target,HSPA1A;HSPA1B
EDN1,Target,EDN1
HMGCR,Target,HMGCR
SGMS2,Target,SGMS2
TSC2,Target,TSC2
RACK1,Target,RACK1
CYP2C9,Target,CYP2C9
ACE,Target,ACE
P2RY4,Target,P2RY4
CHRM3,Target,CHRM3
NOS3,Target,NOS3
ERN1,Target,ERN1
GSTO1,Target,GSTO1
SGK1,Target,SGK1
MYL9,Target,MYL9
MAPK14,Target,MAPK14
FOXP3,Target,FOXP3
CASP6,Target,CASP6
IRF9,Target,IRF9
SDHB,Target,SDHB
CYP24A1,Target,CYP24A1
CHRNE,Target,CHRNE
CLDN5,Target,CLDN5
NPPC,Target,NPPC
HSPD1,Target,HSPD1
NDRG2,Target,NDRG2
SLC26A6,Target,SLC26A6
OGG1,Target,OGG1
DPP4,Target,DPP4
MAP2K7,Target,MAP2K7
CDR1,Target,CDR1
ANO1,Target,ANO1
PPARD,Target,PPARD
MME,Target,MME
AKR1B1,Target,AKR1B1
POU5F1,Target,POU5F1
NOX3,Target,NOX3
P2RX3,Target,P2RX3
MIR373,Target,MIR373
FZD7,Target,FZD7
VCP,Target,VCP
VCAM1,Target,VCAM1
CD1A,Target,CD1A
FZD8,Target,FZD8
VWF,Target,VWF
TNFRSF9,Target,TNFRSF9
CYP1B1,Target,CYP1B1
SLC6A4,Target,SLC6A4
CLDN3,Target,CLDN3
PRDM13,Target,PRDM13
OXT,Target,OXT
NPPA,Target,NPPA
FGFR1,Target,FGFR1
SLC2A4,Target,SLC2A4
MGP,Target,MGP
FGF19,Target,FGF19
TGFA,Target,TGFA
BHLHE40,Target,BHLHE40
CDC42,Target,CDC42
PRL,Target,PRL
MCM3,Target,MCM3
DDIT4L,Target,DDIT4L
FASN,Target,FASN
CAMP,Target,CAMP
KRT20,Target,KRT20
RBP2,Target,RBP2
PTAFR,Target,PTAFR
CAT,Target,CAT
EPHX2,Target,EPHX2
STARD6,Target,STARD6
CPD,Target,CPD
TRPM7,Target,TRPM7
NKX2-5,Target,NKX2-5
CACNA2D1,Target,CACNA2D1
XBP1,Target,XBP1
ESRRA,Target,ESRRA
MICAL1,Target,MICAL1
HLF,Target,HLF
CAMKK2,Target,CAMKK2
HTR2C,Target,HTR2C
CDK1,Target,CDK1
RARA,Target,RARA
CRCP,Target,CRCP
LYZ,Target,LYZ
G6PC1,Target,G6PC1
MT-ND2,Target,MT-ND2
IGFBP1,Target,IGFBP1
ALDOB,Target,ALDOB
REG3A,Target,REG3A
POLB,Target,POLB
KCNH1,Target,KCNH1
CCL3L1; CCL3L3,Target,CCL3L1; CCL3L3
CYP2C8,Target,CYP2C8
AQP8,Target,AQP8
GCLC,Target,GCLC
NFATC1,Target,NFATC1
IQGAP2,Target,IQGAP2
TFAM,Target,TFAM
L1CAM,Target,L1CAM
BRAF,Target,BRAF
TXNIP,Target,TXNIP
HOTTIP,Target,HOTTIP
CYP2E1,Target,CYP2E1
SLC23A1,Target,SLC23A1
COL2A1,Target,COL2A1
ADA,Target,ADA
NEU1,Target,NEU1
APOD,Target,APOD
TRPC3,Target,TRPC3
IGFBP5,Target,IGFBP5
CRMP1,Target,CRMP1
KCNN4,Target,KCNN4
B2M,Target,B2M
BDKRB2,Target,BDKRB2
KAT2B,Target,KAT2B
DHCR7,Target,DHCR7
MCL1,Target,MCL1
SMN1; SMN2,Target,SMN1; SMN2
ATP7A,Target,ATP7A
AFP,Target,AFP
ENO2,Target,ENO2
HEXA,Target,HEXA
GNMT,Target,GNMT
RXRA,Target,RXRA
COL18A1,Target,COL18A1
CCR6,Target,CCR6
RAPGEF3,Target,RAPGEF3
XRCC6,Target,XRCC6
TGFB1,Target,TGFB1
OPRK1,Target,OPRK1
TYR,Target,TYR
CXCL16,Target,CXCL16
SRD5A2,Target,SRD5A2
ADH5,Target,ADH5
SERPINI1,Target,SERPINI1
DYSF,Target,DYSF
CD200,Target,CD200
ISYNA1,Target,ISYNA1
ASGR1,Target,ASGR1
ORAI1,Target,ORAI1
INSR,Target,INSR
SEMA3A,Target,SEMA3A
IFNA1; IFNA13,Target,IFNA1; IFNA13
CLPB,Target,CLPB
ITGA4,Target,ITGA4
TFRC,Target,TFRC
MIR150,Target,MIR150
MIR107,Target,MIR107
H2AX,Target,H2AX
TLR3,Target,TLR3
CLDN1,Target,CLDN1
SH3GL2,Target,SH3GL2
TICAM2,Target,TICAM2
AGRP,Target,AGRP
SLCO1A2,Target,SLCO1A2
MARCKS,Target,MARCKS
ITGAV,Target,ITGAV
APP,Target,APP
HULC,Target,HULC
RUNX2,Target,RUNX2
KLF4,Target,KLF4
DUSP1,Target,DUSP1
CD24,Target,CD24
PTP4A1,Target,PTP4A1
HDAC2,Target,HDAC2
CXADR,Target,CXADR
G6PD,Target,G6PD
TRPC5,Target,TRPC5
TPT1,Target,TPT1
NAT1,Target,NAT1
PTK2B,Target,PTK2B
KIT,Target,KIT
Crust,Symptom,Crust
Objective Tinnitus,Symptom,Objective Tinnitus
Appendicitis,Symptom,Appendicitis
Angina Pectoris,Symptom,Angina Pectoris
Vision Disturbance,Symptom,Vision Disturbance
Weakness In Limb Causing Difficulty Lifting,Symptom,Weakness In Limb Causing Difficulty Lifting
Narcosis,Symptom,Narcosis
Laryngeal Edema,Symptom,Laryngeal Edema
Injury,Symptom,Injury
"Amenorrhea, Postpartum",Symptom,"Amenorrhea, Postpartum"
Deafness,Symptom,Deafness
Shoulder Pain Joint,Symptom,Shoulder Pain Joint
Lower Extremity Muscle Weakness,Symptom,Lower Extremity Muscle Weakness
Developmental Delay,Symptom,Developmental Delay
Tongue Edema,Symptom,Tongue Edema
Memory Impairment,Symptom,Memory Impairment
Crescendo Angina,Symptom,Crescendo Angina
Arthritis,Symptom,Arthritis
Depressive Neurosis,Symptom,Depressive Neurosis
Asthenia,Symptom,Asthenia
Iliohypogastric Nerve Neuralgia,Symptom,Iliohypogastric Nerve Neuralgia
Infantile Colic,Symptom,Infantile Colic
Vertigo,Symptom,Vertigo
Prelingual Deafness,Symptom,Prelingual Deafness
Psoriasis,Symptom,Psoriasis
Gingiva Hemorrhage,Symptom,Gingiva Hemorrhage
Atrophy,Symptom,Atrophy
Face Edema,Symptom,Face Edema
Chyluria; Nonfilarial,Symptom,Chyluria; Nonfilarial
"Facial Paralyses, Peripheral",Symptom,"Facial Paralyses, Peripheral"
Spasm,Symptom,Spasm
Olfactory Uncinate Fit,Symptom,Olfactory Uncinate Fit
Duodenal Ulcer Hemorrhage,Symptom,Duodenal Ulcer Hemorrhage
Scald,Symptom,Scald
Spastic Aphonia,Symptom,Spastic Aphonia
Cough,Symptom,Cough
Convulsive Syncope,Symptom,Convulsive Syncope
Sleep Disturbances,Symptom,Sleep Disturbances
Dermatophytosis,Symptom,Dermatophytosis
Discoloration Urine,Symptom,Discoloration Urine
Myofacial Pain,Symptom,Myofacial Pain
Mental Aberration,Symptom,Mental Aberration
Tongue Swelling,Symptom,Tongue Swelling
Sexual Dysfunction,Symptom,Sexual Dysfunction
Pemphigus,Symptom,Pemphigus
Aphagia,Symptom,Aphagia
Cardiac Arrhythmia,Symptom,Cardiac Arrhythmia
Catalepsy,Symptom,Catalepsy
Feeling Of Heat,Symptom,Feeling Of Heat
name Dilation,Symptom,name Dilation
Acne Aggravated,Symptom,Acne Aggravated
Convulsions,Symptom,Convulsions
Underweight,Symptom,Underweight
Abnormal Ejaculation,Symptom,Abnormal Ejaculation
Urine Rbc,Symptom,Urine Rbc
"Hoarseness, Neurogenic",Symptom,"Hoarseness, Neurogenic"
Stomatitis,Symptom,Stomatitis
Bloody Diarrhea,Symptom,Bloody Diarrhea
Arteriosclerosis,Symptom,Arteriosclerosis
Breast Pain,Symptom,Breast Pain
Lymphadenopathy Regional,Symptom,Lymphadenopathy Regional
Hoarseness,Symptom,Hoarseness
Uterine Prolapse,Symptom,Uterine Prolapse
Unresponsive To Stimuli,Symptom,Unresponsive To Stimuli
Fever Symptoms,Symptom,Fever Symptoms
Rosacea,Symptom,Rosacea
Dermatitis Eyelid,Symptom,Dermatitis Eyelid
Dyssomnia,Symptom,Dyssomnia
Typhoid Fever,Symptom,Typhoid Fever
Flatulence,Symptom,Flatulence
Ache,Symptom,Ache
Deglutitional Syncope,Symptom,Deglutitional Syncope
Mixed Aphasia,Symptom,Mixed Aphasia
Seizure(S) Jacksonian,Symptom,Seizure(S) Jacksonian
Tonic Seizure,Symptom,Tonic Seizure
Defecation Pain,Symptom,Defecation Pain
Liver Function Abnormal,Symptom,Liver Function Abnormal
Burning Pain,Symptom,Burning Pain
Retrograde Menstruation,Symptom,Retrograde Menstruation
Facial Pallor,Symptom,Facial Pallor
Airway Obstruction Nasal,Symptom,Airway Obstruction Nasal
Compression Nerve Root,Symptom,Compression Nerve Root
Thrombocytopenic Purpura,Symptom,Thrombocytopenic Purpura
Edema,Symptom,Edema
Skin Thickening,Symptom,Skin Thickening
Emotional Instability,Symptom,Emotional Instability
Neoplastic Growth,Symptom,Neoplastic Growth
Craniofacial Pain,Symptom,Craniofacial Pain
Anosmia,Symptom,Anosmia
Lassitude,Symptom,Lassitude
[D]Fit (In Non-Epileptic) Nos,Symptom,[D]Fit (In Non-Epileptic) Nos
Dermatophytosis Of Scalp Or Beard Nos,Symptom,Dermatophytosis Of Scalp Or Beard Nos
"Abdominal Or Pelvic Swelling, Mass, Or Lump, Generalized",Symptom,"Abdominal Or Pelvic Swelling, Mass, Or Lump, Generalized"
"Mental Retardations, Psychosocial",Symptom,"Mental Retardations, Psychosocial"
Extremity Contracture,Symptom,Extremity Contracture
Pharyngolaryngeal Pain,Symptom,Pharyngolaryngeal Pain
Drooling,Symptom,Drooling
Swelling Round Eyes: [periorbital Edema],Symptom,Swelling Round Eyes: [periorbital Edema]
Stupor,Symptom,Stupor
Burning Anal,Symptom,Burning Anal
Syncope Cough,Symptom,Syncope Cough
Radiculitis,Symptom,Radiculitis
Splitting Pain,Symptom,Splitting Pain
Slurred Speech,Symptom,Slurred Speech
Gastrointestinal Discomfort,Symptom,Gastrointestinal Discomfort
Anal Canal Prolapse,Symptom,Anal Canal Prolapse
Gingival Pain,Symptom,Gingival Pain
Central Facial Paralyses,Symptom,Central Facial Paralyses
Disorder Of Smell,Symptom,Disorder Of Smell
Micturition Disorder,Symptom,Micturition Disorder
Arthropathy,Symptom,Arthropathy
Movement Disorder,Symptom,Movement Disorder
Breast Tenderness,Symptom,Breast Tenderness
Nephrotic Syndrome,Symptom,Nephrotic Syndrome
Thyroid Tumor,Symptom,Thyroid Tumor
Essential Vertigo,Symptom,Essential Vertigo
Caustic Injury,Symptom,Caustic Injury
Acute Suppurative Otitis Media In Diseases Classified Elsewhere,Symptom,Acute Suppurative Otitis Media In Diseases Classified Elsewhere
Dizziness Vertigo,Symptom,Dizziness Vertigo
Haemorrhage Ant Chamber Eye,Symptom,Haemorrhage Ant Chamber Eye
Gouty Pain,Symptom,Gouty Pain
Vitreous Detachment Posterior,Symptom,Vitreous Detachment Posterior
Respiratory Distress,Symptom,Respiratory Distress
Geniculate Ganglionitis,Symptom,Geniculate Ganglionitis
Skin Pain,Symptom,Skin Pain
Dry Tongue,Symptom,Dry Tongue
Cough Nonproductive,Symptom,Cough Nonproductive
Injuries Wounds,Symptom,Injuries Wounds
Breast Mass,Symptom,Breast Mass
Vocal Tic,Symptom,Vocal Tic
Alcohol Abuse,Symptom,Alcohol Abuse
Xerophthalmia,Symptom,Xerophthalmia
Tachypnea,Symptom,Tachypnea
Cerebromedullospinal Disconnection,Symptom,Cerebromedullospinal Disconnection
Hernia,Symptom,Hernia
Panic State,Symptom,Panic State
Rectal Prolapse,Symptom,Rectal Prolapse
Head Discomfort,Symptom,Head Discomfort
Orofacial Oedema,Symptom,Orofacial Oedema
Tooth Disorder,Symptom,Tooth Disorder
Gastric Hemorrhage,Symptom,Gastric Hemorrhage
Eczema,Symptom,Eczema
Hyperpyrexia,Symptom,Hyperpyrexia
Lockjaw,Symptom,Lockjaw
Somatization Disorder,Symptom,Somatization Disorder
Sialorrhea,Symptom,Sialorrhea
Sleep-Related Neurogenic Tachypnoea,Symptom,Sleep-Related Neurogenic Tachypnoea
Lower Extremity Edema,Symptom,Lower Extremity Edema
Pigmentation,Symptom,Pigmentation
Post-traumatic Pain,Symptom,Post-traumatic Pain
Neoplasm Benign Nos,Symptom,Neoplasm Benign Nos
Enuresis,Symptom,Enuresis
Prostatism,Symptom,Prostatism
Paracusia,Symptom,Paracusia
Swelling,Symptom,Swelling
Limb Pain,Symptom,Limb Pain
Tinnitus,Symptom,Tinnitus
Chest Pain Angina,Symptom,Chest Pain Angina
Soft Tissue Injury,Symptom,Soft Tissue Injury
Lower Extremity Pain,Symptom,Lower Extremity Pain
Tingling Gingival,Symptom,Tingling Gingival
Hair Disorder,Symptom,Hair Disorder
Erectile Dysfunction,Symptom,Erectile Dysfunction
Viral Hepatitis,Symptom,Viral Hepatitis
Obnubilation,Symptom,Obnubilation
Joint Range Of Motion Decreased,Symptom,Joint Range Of Motion Decreased
Aging Premature,Symptom,Aging Premature
Night Sweat,Symptom,Night Sweat
Lacrimation,Symptom,Lacrimation
Multiple Sores On Skin,Symptom,Multiple Sores On Skin
Gi Bleeding,Symptom,Gi Bleeding
Cervical Cancer,Symptom,Cervical Cancer
Photophobia,Symptom,Photophobia
Heartbeats Increased,Symptom,Heartbeats Increased
Gastric Spasm,Symptom,Gastric Spasm
Polymenorrhea,Symptom,Polymenorrhea
(leukorrhea Unspecified) Or (vaginal Discharge Nos),Symptom,(leukorrhea Unspecified) Or (vaginal Discharge Nos)
Biliary And Gallbladder Disorder,Symptom,Biliary And Gallbladder Disorder
Mental Retardation,Symptom,Mental Retardation
Tongue Burning Sensation,Symptom,Tongue Burning Sensation
"Hemiplegia, Post Ictal",Symptom,"Hemiplegia, Post Ictal"
Hyperemesis,Symptom,Hyperemesis
Petechia,Symptom,Petechia
Urethral Pain,Symptom,Urethral Pain
Motion Sickness,Symptom,Motion Sickness
Pregnancy Disorder,Symptom,Pregnancy Disorder
Vaginal Pruritus,Symptom,Vaginal Pruritus
Acrodynia,Symptom,Acrodynia
Breast Mass Hard,Symptom,Breast Mass Hard
"Goiter, Euthyroid",Symptom,"Goiter, Euthyroid"
Menorrhagia,Symptom,Menorrhagia
Irritability,Symptom,Irritability
Mammary Neoplasms,Symptom,Mammary Neoplasms
Other Abdominal Pain,Symptom,Other Abdominal Pain
Myofacial Pain Syndrome,Symptom,Myofacial Pain Syndrome
Earache,Symptom,Earache
Increased Diastolic Blood Pressure,Symptom,Increased Diastolic Blood Pressure
Ilioinguinal Neuralgia,Symptom,Ilioinguinal Neuralgia
Colic,Symptom,Colic
Bilateral Leg Pain,Symptom,Bilateral Leg Pain
Cough Increased,Symptom,Cough Increased
Pupil Dilated,Symptom,Pupil Dilated
Common Cold,Symptom,Common Cold
Odynophagia,Symptom,Odynophagia
Inflammation,Symptom,Inflammation
Loin Pain,Symptom,Loin Pain
Colonic Inertia,Symptom,Colonic Inertia
Major Depression,Symptom,Major Depression
Facial Paralysis,Symptom,Facial Paralysis
Syncope Exertional,Symptom,Syncope Exertional
Blanching Of Skin,Symptom,Blanching Of Skin
Hunger Abnormal,Symptom,Hunger Abnormal
Neuralgia,Symptom,Neuralgia
Warts,Symptom,Warts
Sarcoidosis,Symptom,Sarcoidosis
Acquired Aphasias,Symptom,Acquired Aphasias
Comedome,Symptom,Comedome
Dental Discomfort,Symptom,Dental Discomfort
Numbness From Waist Down To Knee,Symptom,Numbness From Waist Down To Knee
"Disease, Endometrial",Symptom,"Disease, Endometrial"
Tongue Discoloration,Symptom,Tongue Discoloration
Sweating,Symptom,Sweating
Sprains And Strains,Symptom,Sprains And Strains
Internal Haemorrhage,Symptom,Internal Haemorrhage
Headache Unilateral,Symptom,Headache Unilateral
Azospermia,Symptom,Azospermia
Zoophaginae,Symptom,Zoophaginae
Pre-Menstrual Tension Syndrome,Symptom,Pre-Menstrual Tension Syndrome
Aplasia,Symptom,Aplasia
Arthralgia,Symptom,Arthralgia
Vaginal Discharge White,Symptom,Vaginal Discharge White
Stridor,Symptom,Stridor
Gagging,Symptom,Gagging
Menometrorrhagia,Symptom,Menometrorrhagia
Febrile Illness Acute,Symptom,Febrile Illness Acute
Throat Tightness,Symptom,Throat Tightness
"Overnutrition, Child",Symptom,"Overnutrition, Child"
Other Conjunctivitis Nos,Symptom,Other Conjunctivitis Nos
Anxiety,Symptom,Anxiety
Dental Abscess,Symptom,Dental Abscess
Yang Deficiency,Symptom,Yang Deficiency
Urolithiasis,Symptom,Urolithiasis
Vomiting Neonatal,Symptom,Vomiting Neonatal
Subjective Tinnitus,Symptom,Subjective Tinnitus
Renal Failure Adverse Event,Symptom,Renal Failure Adverse Event
Labor Preterm,Symptom,Labor Preterm
Painful Diarrhea,Symptom,Painful Diarrhea
Mental Status Altered,Symptom,Mental Status Altered
Alternate Hemiplegia,Symptom,Alternate Hemiplegia
Myofascial Trigger Point Pain,Symptom,Myofascial Trigger Point Pain
"Sports Injury, Nos",Symptom,"Sports Injury, Nos"
Altered Tastes,Symptom,Altered Tastes
Mechanical Low Back Pain,Symptom,Mechanical Low Back Pain
Depression,Symptom,Depression
Chill,Symptom,Chill
Tetanus,Symptom,Tetanus
"Preauricular Fistulae, Congenital",Symptom,"Preauricular Fistulae, Congenital"
Lactation Decreased,Symptom,Lactation Decreased
Abnormal Labor,Symptom,Abnormal Labor
Tongue Pain,Symptom,Tongue Pain
Purpuric Rash,Symptom,Purpuric Rash
Pantothenic Acid,Symptom,Pantothenic Acid
Distorted Hearing,Symptom,Distorted Hearing
Hypervigilance,Symptom,Hypervigilance
Athetosis,Symptom,Athetosis
Bone Fracture,Symptom,Bone Fracture
Diarrhea,Symptom,Diarrhea
Facial Nerve Motor Disorder,Symptom,Facial Nerve Motor Disorder
Influenza,Symptom,Influenza
Food Poisoning,Symptom,Food Poisoning
Blood Disorder,Symptom,Blood Disorder
Fetal Mummification,Symptom,Fetal Mummification
"Facial Pain, Neuralgic",Symptom,"Facial Pain, Neuralgic"
Dermatitis,Symptom,Dermatitis
Rigidity Of Limbs,Symptom,Rigidity Of Limbs
Epidermophytosis,Symptom,Epidermophytosis
Back Pain With Radiation,Symptom,Back Pain With Radiation
Hemorrhage Of Pregnancy,Symptom,Hemorrhage Of Pregnancy
Leprosy,Symptom,Leprosy
Carbuncle,Symptom,Carbuncle
Abnormal Stools,Symptom,Abnormal Stools
Tenesmus,Symptom,Tenesmus
Ulceration,Symptom,Ulceration
Hand Swelling,Symptom,Hand Swelling
Facial Myokymia,Symptom,Facial Myokymia
Tinea Pedis,Symptom,Tinea Pedis
Operative Bleeding,Symptom,Operative Bleeding
Generalized Fatigue,Symptom,Generalized Fatigue
Headache,Symptom,Headache
German Measles,Symptom,German Measles
Generalised Headache,Symptom,Generalised Headache
Spastic Hemiplegia,Symptom,Spastic Hemiplegia
Hyperalgia,Symptom,Hyperalgia
Scalp Pruritus,Symptom,Scalp Pruritus
Chest Symptom Discomfort,Symptom,Chest Symptom Discomfort
Lower Extremity Pain Musculoskeletal,Symptom,Lower Extremity Pain Musculoskeletal
Tinea Corporis,Symptom,Tinea Corporis
Extreme Hearing Loss,Symptom,Extreme Hearing Loss
Chapped Skin,Symptom,Chapped Skin
Depressed - Symptom,Symptom,Depressed - Symptom
Abdominal Cramp,Symptom,Abdominal Cramp
Extremity Numbness,Symptom,Extremity Numbness
Eclampsia,Symptom,Eclampsia
Hyperexcitation,Symptom,Hyperexcitation
Carbuncle And Furuncle Of Unspecified Site,Symptom,Carbuncle And Furuncle Of Unspecified Site
Oligomenorrhea,Symptom,Oligomenorrhea
Atypical Neuralgia,Symptom,Atypical Neuralgia
Bright Red Blood Per Rectum,Symptom,Bright Red Blood Per Rectum
Skin Laceration,Symptom,Skin Laceration
Parosmia,Symptom,Parosmia
Impetigo,Symptom,Impetigo
Neurasthenia,Symptom,Neurasthenia
Vulvar Pruritus,Symptom,Vulvar Pruritus
Urticaria,Symptom,Urticaria
Vaginal Prolapse,Symptom,Vaginal Prolapse
Bulimia Nervosa,Symptom,Bulimia Nervosa
Panic Disorder,Symptom,Panic Disorder
Uterovaginal Prolapse,Symptom,Uterovaginal Prolapse
Joint Dislocation,Symptom,Joint Dislocation
Gingivitis,Symptom,Gingivitis
Numbness Localized,Symptom,Numbness Localized
Pain Acute,Symptom,Pain Acute
Dreams,Symptom,Dreams
Smarting Of Skin,Symptom,Smarting Of Skin
Alteration In Level Of Consciousness,Symptom,Alteration In Level Of Consciousness
Thrombocytopenia,Symptom,Thrombocytopenia
Spastic Quadriplegia,Symptom,Spastic Quadriplegia
Testicle Pain,Symptom,Testicle Pain
Amenorrhea,Symptom,Amenorrhea
Chilblains,Symptom,Chilblains
Gastric Acid,Symptom,Gastric Acid
Postoperative Hemorrhage,Symptom,Postoperative Hemorrhage
Global Aphasia,Symptom,Global Aphasia
Painful Red Eye,Symptom,Painful Red Eye
Bad Dream,Symptom,Bad Dream
Pulsatile Tinnitus,Symptom,Pulsatile Tinnitus
Heavy Feeling,Symptom,Heavy Feeling
Migraine,Symptom,Migraine
Neck Stiffness,Symptom,Neck Stiffness
Trichophytosis,Symptom,Trichophytosis
Cardiospasm; Congenital,Symptom,Cardiospasm; Congenital
Breast Engorgement,Symptom,Breast Engorgement
Jaundice (excl Neonatal),Symptom,Jaundice (excl Neonatal)
Face Injury,Symptom,Face Injury
Spasticity Muscle,Symptom,Spasticity Muscle
"Headache, Periorbital",Symptom,"Headache, Periorbital"
Ocular Headache,Symptom,Ocular Headache
Polycythemia,Symptom,Polycythemia
Furuncle,Symptom,Furuncle
Diplopia,Symptom,Diplopia
Joint Swollen,Symptom,Joint Swollen
Hyperchlorhydria,Symptom,Hyperchlorhydria
"Skin Diseases, Eczematous",Symptom,"Skin Diseases, Eczematous"
Conjunctivitis,Symptom,Conjunctivitis
Hemorrhoid Bleeding,Symptom,Hemorrhoid Bleeding
"Aphasia, Post Traumatic",Symptom,"Aphasia, Post Traumatic"
Anorexia Symptom,Symptom,Anorexia Symptom
Poisoning By,Symptom,Poisoning By
Syncopal Episode,Symptom,Syncopal Episode
Acute Chest Pain,Symptom,Acute Chest Pain
Consciousness Disorder,Symptom,Consciousness Disorder
Oral Ulcer,Symptom,Oral Ulcer
Other Chest Pain,Symptom,Other Chest Pain
Vision Dim,Symptom,Vision Dim
Macula,Symptom,Macula
Syncope Cardiac,Symptom,Syncope Cardiac
Ecchymoses,Symptom,Ecchymoses
No Vomiting,Symptom,No Vomiting
Pseudoaphakia,Symptom,Pseudoaphakia
Tongue Ulcer,Symptom,Tongue Ulcer
Urethra Hemorrhage,Symptom,Urethra Hemorrhage
Backache,Symptom,Backache
Epizootic Lymphangitis,Symptom,Epizootic Lymphangitis
Eschar,Symptom,Eschar
Scabies,Symptom,Scabies
Injury Of Muscle,Symptom,Injury Of Muscle
Pain,Symptom,Pain
Watery Eyes,Symptom,Watery Eyes
Vein Disorder,Symptom,Vein Disorder
Alopecia Cicatrisata,Symptom,Alopecia Cicatrisata
Boredom,Symptom,Boredom
Respiratory Tract Congestion,Symptom,Respiratory Tract Congestion
Hypertrophic Osteoarthropathy,Symptom,Hypertrophic Osteoarthropathy
Dysthymic Disorder,Symptom,Dysthymic Disorder
Body Pain,Symptom,Body Pain
Aphthous Ulcer,Symptom,Aphthous Ulcer
Dysesthesia,Symptom,Dysesthesia
Eye Disorder,Symptom,Eye Disorder
Oropharyngeal Discomfort,Symptom,Oropharyngeal Discomfort
Gangrene,Symptom,Gangrene
Children Malnutrition,Symptom,Children Malnutrition
Cardiac Discomfort,Symptom,Cardiac Discomfort
Cva Nos Acute,Symptom,Cva Nos Acute
Facial Droop,Symptom,Facial Droop
Dysuria,Symptom,Dysuria
Bites Insect Stings,Symptom,Bites Insect Stings
Polyopsias,Symptom,Polyopsias
Functional Aphasia,Symptom,Functional Aphasia
Measles,Symptom,Measles
Functional Aphonia,Symptom,Functional Aphonia
Prostatic Hyperplasia Benign,Symptom,Prostatic Hyperplasia Benign
Blurred Vision,Symptom,Blurred Vision
Heartburn,Symptom,Heartburn
Herpes Zoster Disease,Symptom,Herpes Zoster Disease
Cortical Diplopia,Symptom,Cortical Diplopia
Inability To Maintain Attention,Symptom,Inability To Maintain Attention
Fatigue,Symptom,Fatigue
Swelling - Edema - Symptom,Symptom,Swelling - Edema - Symptom
Gasping,Symptom,Gasping
Behavior Drinking,Symptom,Behavior Drinking
Foreign Body,Symptom,Foreign Body
Chest Mass,Symptom,Chest Mass
Motor Tics,Symptom,Motor Tics
Posterior Compartment Low Back Pain,Symptom,Posterior Compartment Low Back Pain
Colorectal Cancer,Symptom,Colorectal Cancer
Presyncope,Symptom,Presyncope
Scrotum,Symptom,Scrotum
Necrosis,Symptom,Necrosis
Colic Renal,Symptom,Colic Renal
Extremity Necrosis,Symptom,Extremity Necrosis
Orthostatic Headache,Symptom,Orthostatic Headache
